id,url,product_title,brand,images,rating,price_before_sale,sale_flag,price_after_sale,details,specifications,material,material_polyester_flag,material_cotton_flag,material_viscose_flag,material_elastane_flag,material_nylon_flag,material_polyester_percentage
20,https://www.thebay.com/product/vero-moda-gemma-check-long-shacket-0600092340704.html?dwvar_0600092340704_color=BROWN, Gemma Check Long Shacket,VERO MODA,"https://image.s5a.com/is/image/TheBay/5715106907287_main?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/5715106907287_alt1?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/5715106907287_alt2?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/5715106907287_alt3?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0",NA,149.0,1,89.4,This checked long shaket is tailored from a soft wool blend material,,38% polyester/30% recycled polyester/22% acrylic/10% recycled wool,1,0,0,0,0,30
21,https://www.thebay.com/product/mango-oversized-textured-sweetheart-blouse-0600092332607.html?dwvar_0600092332607_color=BROWN, Oversized Textured Sweetheart Blouse,Mango,"https://image.s5a.com/is/image/TheBay/8445438136990_main?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/8445438136990_alt1?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/8445438136990_alt2?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/8445438136990_alt3?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/8445438136990_alt4?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/8445438136990_alt5?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0",NA,69.99,1,52.49,Oversized blouse with a sweetheart trapeze silhouette,"Roundneck, Shoulder buttons, Long sleeves, Wide button cuffs, Sweetheart stitching, viscose/, cotton/, linen, Machine wash, Imported

",50% viscose/38% cotton/12% linen,0,1,1,0,0,0
22,https://www.thebay.com/product/selected-femme-knit-wool-blend-cardigan-0600091750673.html?dwvar_0600091750673_color=KALAMATA, Knit Wool-Blend Cardigan,SELECTED FEMME,"https://image.s5a.com/is/image/TheBay/5715103385613_main?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/5715103385613_alt1?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/5715103385613_alt2?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/5715103385613_alt3?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/5715103385613_alt4?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/5715103385613_alt5?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0",NA,145.0,1,108.75,A super soft open-front knit cardigan made from a wool-blend fabric,"Collarless neckline, Long sleeves, Open front, Patch pockets, wool/, polyester/, alpaca wool/, nylon/, elastane, Machine wash, Imported",39% wool/24%polyester/20% alpaca wool/15% nylon/2% elastane,1,0,0,1,1,24
23,https://www.thebay.com/product/original-genes-abstract-colourblock-hand-painted-denim-jacket-9c4ddfb51a334830bd625c03a7e11ee7.html?dwvar_9c4ddfb51a334830bd625c03a7e11ee7_color=BLUE, Abstract Colourblock Hand Painted Denim Jacket,Original Genes,"https://image.s5a.com/is/image/TheBay/60ae7277520049f2851df4fb3380a58e?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/7883fa5190eb439da3c42434104dffab?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/6e645bec919d4986bcbc32735facf3a8?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/8737d96db23d4947b6f41080c781509e?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0",NA,220.0,0,220.0,This denim jacket was hand painted by a local toronto designer,"Hand wash only
cotton
long sleeves
front button closure
chest slip pockets with fold over flap and button closure
size & fit
oversized fit
chest:
sleeves:
center back:

",NA,0,1,0,0,0,0
24,https://www.thebay.com/product/vero-moda-longline-teddy-jacket-0600092281076.html?dwvar_0600092281076_color=SAFARI, Longline Teddy Jacket,VERO MODA,"https://image.s5a.com/is/image/TheBay/5715102417001_main?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/5715102417001_alt1?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/5715102417001_alt2?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/5715102417001_alt3?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/5715102417001_alt4?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0",NA,109.0,1,65.4,This jacket is finished with buttoned chest pockets and a graceful longline silhouette,"Spread collar, Long sleeves, Front button closure, Chest buttoned pockets, Waist pockets, recycled polyester/, polyester, Machine wash, Imported",70% recycled polyester/30% polyester,1,0,0,0,0,30
25,https://www.thebay.com/product/free-people-peaches-oversized-tunic-sweater-0600092316151.html?dwvar_0600092316151_color=CELERY_GREEN, Peaches Oversized Tunic Sweater,Free People,"https://image.s5a.com/is/image/TheBay/195889371379_main?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/195889371379_alt1?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/195889371379_alt2?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0",NA,203.0,1,162.4,"Cozy and warm tunic in a super soft knit with an oversized fit, long dropped sleeves and a dramatic droptail hem","Hand wash, Imported",76% nylon/16% viscose/8% polyester.,1,0,1,0,1,8
26,https://www.thebay.com/product/noisy-may-zippered-notch-lapel-jacket-0600089455831.html?dwvar_0600089455831_color=BLACK, Zippered Notch Lapel Jacket,Noisy May,"https://image.s5a.com/is/image/TheBay/5713721752695_main?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/5713721752695_alt1?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0",4.0,79.0,1,55.3,"Jacket with quilted panels at shoulder and bicepNotch lapelsLong sleeveExposed front zipSide zip pocketsSlim-fitLinedAbout 22"" from shoulder to hemPolyurethane/polyester/cottonDry cleanImported","Jacket with quilted panels at shoulder and bicep, Notch lapels, Long sleeve, Exposed front zip, Side zip pockets, Slim-fit, Lined, About , from shoulder to hem, Polyurethane/polyester/cotton, Dry clean, Imported

",NA,1,1,0,0,0,0
27,https://www.thebay.com/product/free-people-denson-cable-vest-0600092245501.html?dwvar_0600092245501_color=BLACK_RAISIN, Denson Cable Vest,Free People,"https://image.s5a.com/is/image/TheBay/195889347008_main?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/195889347008_alt1?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/195889347008_alt2?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0",NA,96.0,1,76.8,"So cool and classic, this timeless sweater vest is featured in a staple silhouette with cable knit detailing throughout for added dimension","V-neck, Sleeveless, Button-front closure, Cropped silhouette, Ribbed hemlines, Raw seams, viscose/, polyester/, polyamİde, Hand wash, Imported",51% viscose/26% polyester/23% polyamİde,1,0,1,0,0,26
28,https://www.thebay.com/product/original-genes-mountain-moonlight-hand-painted-denim-jacket-f42069f4e576444b8718ae53e8a6df75.html?dwvar_f42069f4e576444b8718ae53e8a6df75_color=BLUE, Mountain & Moonlight Hand Painted Denim Jacket,Original Genes,"https://image.s5a.com/is/image/TheBay/0b9989b812c340e9828ed2563de7a134?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/83f9f4e9b23449ddb7c8c4d9d057af82?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/6e645bec919d4986bcbc32735facf3a8?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/8737d96db23d4947b6f41080c781509e?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0",NA,215.0,0,215.0,This denim jacket was hand painted by a local toronto designer,"spread collar
hand painted mountain and moonlight graphic scene on back of jacket
hand wash only
cotton
long sleeves
front button closure
chest slip pockets with fold over flap and button closure
size & fit
oversized fit
chest:
sleeves:
center back:

",NA,0,1,0,0,0,0
29,https://www.thebay.com/product/vero-moda-check-oversized-pocket-shacket-0600092281136.html?dwvar_0600092281136_color=MISTY_ROSE, Check Oversized Pocket Shacket,VERO MODA,"https://image.s5a.com/is/image/TheBay/5715104115394_main?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/5715104115394_alt1?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/5715104115394_alt2?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0",NA,99.0,1,59.4,"Comfortable and easy to layer, this shacket features a super soft fabrication with a classic allover check print, spread collar and button-flap chest pockets","Spread collar, Long sleeves with buttoned cuffs, Front button closure, Chest buttoned pockets, High-low rounded hem, recycled polyester/, polyester, Machine wash, Imported",50% recycled polyester/50% polyester,1,0,0,0,0,50
30,https://www.thebay.com/product/only-colourblock-sweater-dress-0600091827218.html?dwvar_0600091827218_color=MAHOGANY_RED, Colourblock Sweater Dress,ONLY,"https://image.s5a.com/is/image/TheBay/5713618527115_main?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/5713618527115_alt1?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/5713618527115_alt2?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/5713618527115_alt3?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0",3.5,55.0,1,38.5,Elevate your look in this long-sleeve sweater dress with a colourblock design,"Crew neck, Long sleeves, Pullover-style, Colourblock design, Viscose/nylon/polyester, Machine wash, Imported",NA,1,0,0,0,1,0
31,https://www.thebay.com/product/design-lab-5-pocket-high-rise-skinny-jeans-0600091754206.html?dwvar_0600091754206_color=OCEAN_WAVE, 5-Pocket High Rise Skinny Jeans,Design Lab,"https://image.s5a.com/is/image/TheBay/886680836470_main?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/886680836470_alt1?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0",NA,39.99,1,19.99,Cotton-blend high rise skinny jeans perfect for everyday wear,"Five-pocket-style, Front button closure with zip fly, cotton/, recycled polyester/, spandex, Machine wash, Imported",68% cotton/38% recycled polyester/2% spandex,1,1,0,0,0,38
32,https://www.thebay.com/product/bb-dakota-daily-grind-felted-jacket-0600092249204.html?dwvar_0600092249204_color=OATMEAL, Daily Grind Felted Jacket,BB Dakota,"https://image.s5a.com/is/image/TheBay/192115823664_main?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/192115823664_alt1?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/192115823664_alt2?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/192115823664_alt3?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0",NA,119.0,1,89.25,The Daily Grind Jacket is a felted jersey knit shirt jacket with snaps at front and cuffs and side seam pockets,"Point collar, Long sleeves, Snap-button cuffs, Front snap buttons, Chest flap pockets, Shirttail hem, polyester/, rayon, Machine wash, Imported",72% polyester/28% rayon,1,0,0,0,0,72
33,https://www.thebay.com/product/mango-%E2%80%8Bcontrast-knit-pointelle-sweater-0600092366367.html?dwvar_0600092366367_color=PASTEL_PINK, ​Contrast-Knit Pointelle Sweater,Mango,"https://image.s5a.com/is/image/TheBay/8445438158039_main?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/8445438158039_alt1?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/8445438158039_alt2?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/8445438158039_alt3?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/8445438158039_alt4?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/8445438158039_alt5?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/8445438158039_alt6?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0",NA,59.99,1,44.99,From the Committed Collection,"Mockneck, Dropped shoulders, Long sleeves, Pullover style, Pointelle knit design, Draft details at bust, acrylic/, polyester/, polyamide, Hand wash, Imported",62% acrylic/28% polyester/10% polyamide,1,0,0,0,0,28
34,https://www.thebay.com/product/adelyn-rae-belted-windowpane-mini-blazer-dress-0600092184121.html?dwvar_0600092184121_color=GREY, Belted Windowpane Mini Blazer Dress,Adelyn Rae,"https://image.s5a.com/is/image/TheBay/616985412136_main?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0",NA,218.0,1,152.6,"Belted, double-breasted dress cut in a chic mini length, with handy pockets","Notch lapel, Puff shoulders, Long sleeves, Double-breasted button front, Buckled belt, Hand pockets, Body: , polyester/, rayon, Lining: , polyester, Hand wash, Imported","100% polyester, 90% polyester/10% rayon",1,0,0,0,0,90
35,https://www.thebay.com/product/mango-committed-puff-sleeve-denim-shirt-0600092332799.html?dwvar_0600092332799_color=OPEN_BLUE, Committed Puff-Sleeve Denim Shirt,Mango,"https://image.s5a.com/is/image/TheBay/8445438327596_main?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/8445438327596_alt1?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/8445438327596_alt2?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/8445438327596_alt3?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/8445438327596_alt4?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/8445438327596_alt5?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0",NA,69.99,1,52.49,From the Committed Collection,"Banded collar, Long puff sleeves, Press-stud cuffs, Press-stud button front, Gathered front and back yoke, Rounded hem, cotton, Machine wash, Imported",100% cotton,0,1,0,0,0,0
36,https://www.thebay.com/product/design-lab-cuffed-vegan-leather-joggers-0600092256198.html?dwvar_0600092256198_color=BLACK, Cuffed Vegan Leather Joggers,Design Lab,"https://image.s5a.com/is/image/TheBay/882870236082_main?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/882870236082_alt1?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0",NA,58.0,1,40.6,"A vegan leather exterior revamps these jogger pants, featuring ribbed ankle cuffs for a snug fit","Elasticized ribbed waistband, Pull-on style, Hip pockets, Ribbed ankle cuffs, Main: , polyurethane, Backing: polyester/elastane, Hand wash, Imported",100% polyurethane,1,0,0,1,0,0
37,https://www.thebay.com/product/selected-femme-jany-teddy-vest-0600092217925.html?dwvar_0600092217925_color=SANDSHELL, Jany Teddy Vest,SELECTED FEMME,"https://image.s5a.com/is/image/TheBay/5715103874124_main?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/5715103874124_alt1?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/5715103874124_alt2?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/5715103874124_alt3?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/5715103874124_alt4?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0",NA,195.0,1,146.25,"This buttoned vest features an all-over teddy fabrication, making it a cozy layering piece","Spread collar, Sleeveless, Front button placket, Two chest button flap-patch pocket, Allover teddy fabrication, polyester, Dry clean, Imported",100% polyester,1,0,0,0,0,100
38,https://www.thebay.com/product/greylin-grenda-space-dye-sweater-0600092336406.html?dwvar_0600092336406_color=PLUM, Grenda Space-Dye Sweater,Greylin,"https://image.s5a.com/is/image/TheBay/616985414840_main?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/616985414840_alt1?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0",NA,145.0,0,145.0,"Cropped sweater in a fun space-dye pattern, with slight bell sleeves","Mockneck, Long bell sleeves, Pullover style, Space-dye fabrication, acrylic/, polyester/, nylon/, wool, Hand wash, Imported",57% acrylic/28% polyester/10% nylon/5% wool,1,0,0,0,1,28
39,https://www.thebay.com/product/tommy-hilfiger-vilette-paisley-trapeze-dress-0600092244727.html?dwvar_0600092244727_color=PURPLE, Vilette Paisley Trapeze Dress,Tommy Hilfiger,"https://image.s5a.com/is/image/TheBay/195105977644_main?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/195105977644_alt1?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/195105977644_alt2?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0",NA,154.0,1,79.99,"A striking trapeze dress with an allover paisley print, long sleeves, and a back keyhole detail","Roundneck, Long sleeves with elastic cuffs, Back shank button closure with keyhole detail, Fully lined, polyester, Dry clean, Imported",100% polyester,1,0,0,0,0,100
40,https://www.thebay.com/product/mango-short-ruffled-dress-0600092332804.html?dwvar_0600092332804_color=PINK, Short Ruffled Dress,Mango,"https://image.s5a.com/is/image/TheBay/8445438147378_main?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/8445438147378_alt1?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/8445438147378_alt2?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/8445438147378_alt3?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/8445438147378_alt4?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/8445438147378_alt5?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0",NA,69.99,1,52.49,Cotton tailored three-quarter sleeve dress with tiered ruffle details,"V-neck, Three-quarter length sleeves, Pullover-style, Ruffle details, cotton, Machine wash, Imported",100% cotton,0,1,0,0,0,0
41,https://www.thebay.com/product/dex-long-sleeve-v-neck-waffle-knit-top-0600092333869.html?dwvar_0600092333869_color=BLACK, Long-Sleeve V-Neck Waffle-Knit Top,Dex,"https://image.s5a.com/is/image/TheBay/627962913669_main?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/627962913669_alt1?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/627962913669_alt2?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0",NA,59.0,1,35.4,"Showcasing a waffle-knit texture, this V-neck top will help you stay on top of your style game in chilly weather","V-neck, Long raglan sleeves, Pullover style, Cuffed sleeves and hem, polyester/, spandex, Machine wash, Imported",95% polyester/5% spandex,1,0,0,0,0,95
42,https://www.thebay.com/product/dex-short-sleeve-drape-front-v-neck-dress-0600092313781.html?dwvar_0600092313781_color=BURGUNDY_WINE, Short-Sleeve Drape-Front V-Neck Dress,Dex,"https://image.s5a.com/is/image/TheBay/627962924047_main?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/627962924047_alt1?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/627962924047_alt2?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0",NA,79.0,1,39.99,"A chic approach to your evening wear, this midi dress showcases a sleek V-neckline, a cinched waistline and a drape design with minimal ruffle detailing in a sheath silhouette","V-neckline, Short sleeves, Pullover style, polyester, Machine wash, Imported",100% polyester,1,0,0,0,0,100
43,https://www.thebay.com/product/tommy-hilfiger-prestwik-paisley-self-tie-midi-dress-0600092244744.html?dwvar_0600092244744_color=PURPLE, Prestwik Paisley Self-Tie Midi Dress,Tommy Hilfiger,"https://image.s5a.com/is/image/TheBay/195105517918_main?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/195105517918_alt1?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/195105517918_alt2?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/195105517918_alt3?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0",NA,134.0,1,79.99,Unique paisley printed dress with a fit-and-flare silhouette that's finished with a self-tie waist detail for a cinched look,"Crewneck, Long sleeves, Back zip closure, Self-tie waist detail, Lined bodice, polyester/, elastane, Dry clean, Imported",95% polyester/5% elastane,1,0,0,1,0,95
44,https://www.thebay.com/product/dkny-balloon-sleeve-pintucked-chiffon-trapeze-dress-0600092219193.html?dwvar_0600092219193_color=PURPLE, Balloon-Sleeve Pintucked Chiffon Trapeze Dress,DKNY,"https://image.s5a.com/is/image/TheBay/782212762418_main?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/782212762418_alt1?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/782212762418_alt2?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/782212762418_alt3?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0",NA,159.0,1,89.99,Delicate pintucking lends lovely shaping and texture to this billowy chiffon dress,"V-neck, Elbow-length puff sleeves, Pintucking detail, polyester, Dry clean, Imported",100% polyester,1,0,0,0,0,100
45,https://www.thebay.com/product/tommy-hilfiger-balloon-sleeve-paisley-dress-0600092323706.html?dwvar_0600092323706_color=BROWN, Balloon-Sleeve Paisley Dress,Tommy Hilfiger,"https://image.s5a.com/is/image/TheBay/195105981337_main?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/195105981337_alt1?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/195105981337_alt2?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0",NA,154.0,1,79.99,This bright paisley print dress is ideal for both smart and casual wear,"Roundneck, Long sleeves, Concealed zip with hook-and-eye closure, Tie waist, polyester, Dry clean, Imported",100% polyester,1,0,0,0,0,100
46,https://www.thebay.com/product/tommy-hilfiger-animal-print-long-sleeve-dress-0600092323713.html?dwvar_0600092323713_color=GREEN, Animal Print Long-Sleeve Dress,Tommy Hilfiger,"https://image.s5a.com/is/image/TheBay/195105969861_main?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/195105969861_alt1?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/195105969861_alt2?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0",NA,164.0,1,98.4,"In a gorgeous animal print, this dress features a trapeze cut and long sleeves with elastic cuffs","Roundneck, Long sleeves with elastic cuffs, Back button closure, polyester, Dry clean, Imported",100% polyester,1,0,0,0,0,100
47,https://www.thebay.com/product/dex-smocked-waist-flounce-hem-dress-0600092247486.html?dwvar_0600092247486_color=ORANGE, Smocked Waist Flounce Hem Dress,Dex,"https://image.s5a.com/is/image/TheBay/627962880626_main?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/627962880626_alt1?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0 https://image.s5a.com/is/image/TheBay/627962880626_alt2?wid=480&hei=640&qlt=90&resMode=sharp2&op_usm=0.9,1.0,8,0",NA,79.0,1,39.99,Liven up your wardrobe with this comfy and fashionable dress featuring a smocked detail at the waist,"V-neck, Long sleeves, Pullover style, Layered skirt, polyester, Machine wash, Imported",100% polyester,1,0,0,0,0,100
